geolocation_zip_code_prefix,geolocation_state,geolocation_lat,geolocation_lng,geolocation_region
6330,SP,-23.55551845084748,-46.82833863237432,Sudeste
6331,SP,-23.543667433541465,-46.8286834945617,Sudeste
6332,SP,-23.548805967177667,-46.83024045323436,Sudeste
6333,SP,-23.559724738660115,-46.831541229455176,Sudeste
6334,SP,-23.544478988480584,-46.832078943734395,Sudeste
6335,SP,-23.554822320963787,-46.833758667189535,Sudeste
6340,SP,-23.567386494897914,-46.82425029116429,Sudeste
6341,SP,-23.57251800195739,-46.819952770036906,Sudeste
6342,SP,-23.579756621576475,-46.82535845686454,Sudeste
6343,SP,-23.568529756133103,-46.833152539605635,Sudeste
6345,SP,-23.57449985985742,-46.84178829652316,Sudeste
6350,SP,-23.574742387339086,-46.85594356819911,Sudeste
6351,SP,-23.569093979337836,-46.86363000197984,Sudeste
6352,SP,-23.563983851790425,-46.86981652746175,Sudeste
6355,SP,-23.559794693537793,-46.86022951400639,Sudeste
6360,SP,-23.558886376665487,-46.839129304293124,Sudeste
6361,SP,-23.556801901688534,-46.84622468228897,Sudeste
6362,SP,-23.55427598104983,-46.841445544172025,Sudeste
6363,SP,-23.567831549808915,-46.83861440222618,Sudeste
6364,SP,-23.56563035019019,-46.84229824959598,Sudeste
6365,SP,-23.552946103472205,-46.85082344930689,Sudeste
6379,SP,-23.53484202582972,-46.85972267199777,Sudeste
6380,SP,-23.541912078130064,-46.83721005347435,Sudeste
6381,SP,-23.5458043750033,-46.83882324744326,Sudeste
6382,SP,-23.5497847848334,-46.83915708999163,Sudeste
6384,SP,-23.542681148708173,-46.84627591598056,Sudeste
6385,SP,-23.542057866239556,-46.84312392349168,Sudeste
6386,SP,-23.53257175129284,-46.84282293121948,Sudeste
6387,SP,-23.551349940365228,-46.83514188734529,Sudeste
6390,SP,-23.54029496150103,-46.85298992497375,Sudeste
6394,SP,-23.5250455421384,-46.85695424668291,Sudeste
6395,SP,-23.532326090747762,-46.85022450586512,Sudeste
6396,SP,-23.52947098713122,-46.85397994153204,Sudeste
6397,SP,-23.53093003839419,-46.8583290207694,Sudeste
6401,SP,-23.50945857820767,-46.881080560206925,Sudeste
6402,SP,-23.508394303914567,-46.8792378618429,Sudeste
6404,SP,-23.506449155063745,-46.86860821070656,Sudeste
6405,SP,-23.49695240413621,-46.88364385552296,Sudeste
6406,SP,-23.50174557463863,-46.887032414383924,Sudeste
6407,SP,-23.50006424470662,-46.89055947585276,Sudeste
6408,SP,-23.49555654861145,-46.88538696924188,Sudeste
6409,SP,-23.494157715852857,-46.89610614277862,Sudeste
6410,SP,-23.501621140431038,-46.8672342134941,Sudeste
6411,SP,-23.501437143746966,-46.87441824466936,Sudeste
6412,SP,-23.497200997113804,-46.88099248238098,Sudeste
6413,SP,-23.487125730991433,-46.878743885651815,Sudeste
6414,SP,-23.493551785330187,-46.871704015268854,Sudeste
6415,SP,-23.4904780357307,-46.88895922055679,Sudeste
6416,SP,-23.486926292494474,-46.892835688754026,Sudeste
6417,SP,-23.486149393236033,-46.88394057517638,Sudeste
6418,SP,-23.482887347248166,-46.88578709722029,Sudeste
6419,SP,-23.476933660260748,-46.885300370742556,Sudeste
6420,SP,-23.512218586332583,-46.89595803664041,Sudeste
6421,SP,-23.508652329973643,-46.90125511634911,Sudeste
6422,SP,-23.51672944347777,-46.899987394453554,Sudeste
6423,SP,-23.497385718350476,-46.906097818157406,Sudeste
6424,SP,-23.495901469908656,-46.874686696359184,Sudeste
6428,SP,-23.496530384463213,-46.95772892953954,Sudeste
6429,SP,-23.489687895881012,-46.952915158144144,Sudeste
6433,SP,-23.526107510088398,-46.88800783732319,Sudeste
6434,SP,-23.529916894969414,-46.88926053118829,Sudeste
6435,SP,-23.531656132526308,-46.88420210298045,Sudeste
6436,SP,-23.537700337738904,-46.888883924584206,Sudeste
6437,SP,-23.544335452300434,-46.88874698831213,Sudeste
6440,SP,-23.510921698357677,-46.8599234853307,Sudeste
6442,SP,-23.51584578482423,-46.873445261120914,Sudeste
6443,SP,-23.539454475661145,-46.86436194318488,Sudeste
6444,SP,-23.5426607945481,-46.8837958654412,Sudeste
6445,SP,-23.529154256437927,-46.864769246902604,Sudeste
6447,SP,-23.541451615282888,-46.877156784535366,Sudeste
6448,SP,-23.548011243649313,-46.87569401804978,Sudeste
6449,SP,-23.54212151927856,-46.86867381625819,Sudeste
6453,SP,-23.497077991394548,-46.85105837491413,Sudeste
6454,SP,-23.495786476161264,-46.847483452538775,Sudeste
6455,SP,-23.501123941885815,-46.849701628693026,Sudeste
6458,SP,-23.491276753167092,-46.825905386377414,Sudeste
6460,SP,-23.498796088935535,-46.83305816446205,Sudeste
6462,SP,-23.485397080332806,-46.809793794141456,Sudeste
6463,SP,-23.502403522784544,-46.81346336139107,Sudeste
6465,SP,-23.498520694082107,-46.85053707630061,Sudeste
6470,SP,-23.494760442519038,-46.8586548365461,Sudeste
6471,SP,-23.486477165205436,-46.85337628886491,Sudeste
6472,SP,-23.48526154289571,-46.85262130367337,Sudeste
6473,SP,-23.48367405026139,-46.86347700284117,Sudeste
6474,SP,-23.48775847628631,-46.846221914617836,Sudeste
6475,SP,-23.487115237503136,-46.83720056426068,Sudeste
6480,SP,-23.48801831246201,-46.855510537446825,Sudeste
6485,SP,-23.483301495471697,-46.84776114702027,Sudeste
6501,SP,-23.444028672483597,-46.915509131360864,Sudeste
6502,SP,-23.44535593798941,-46.92498269330085,Sudeste
6503,SP,-23.45627691482976,-46.937193722579906,Sudeste
6504,SP,-23.43964659816539,-46.93655311993088,Sudeste
6505,SP,-23.4121327444948,-46.94124477126559,Sudeste
6506,SP,-23.418613866785353,-46.958876335414175,Sudeste
6509,SP,-23.45185792436554,-46.946897371600805,Sudeste
6513,SP,-23.461573403635924,-46.91529507169106,Sudeste
6514,SP,-23.473246808222513,-46.91221504174109,Sudeste
6515,SP,-23.47370268623455,-46.896512723078686,Sudeste
6516,SP,-23.48104825677402,-46.893536705480535,Sudeste
6517,SP,-23.476110234198647,-46.933974296364916,Sudeste
6519,SP,-23.491332131125457,-46.96378125450301,Sudeste
6520,SP,-23.477976381691903,-46.975088199476744,Sudeste
6523,SP,-23.493495973957163,-47.00063392391789,Sudeste
6524,SP,-23.47573165298235,-47.004094058322856,Sudeste
6525,SP,-23.4165502532399,-46.893378356956156,Sudeste
6526,SP,-23.429483946217353,-46.92198229924257,Sudeste
6528,SP,-23.408292129241723,-46.897232123624974,Sudeste
6529,SP,-23.40425794388176,-46.88345222307975,Sudeste
6530,SP,-23.410648920613514,-46.8847941482416,Sudeste
6531,SP,-23.420571983964408,-46.87518740746775,Sudeste
6532,SP,-23.44213019589603,-46.88792477053702,Sudeste
6533,SP,-23.422136226223525,-46.873614053355986,Sudeste
6534,SP,-23.41466155821568,-46.86884350425597,Sudeste
6535,SP,-23.425498322616335,-46.85573063769015,Sudeste
6537,SP,-23.429046276039617,-46.82684649058021,Sudeste
6539,SP,-23.46503945141154,-46.88499666372503,Sudeste
6540,SP,-23.453918298972592,-46.882587845905064,Sudeste
6541,SP,-23.462985871017427,-46.87264106823104,Sudeste
6542,SP,-23.473605666149826,-46.86850015314059,Sudeste
6543,SP,-23.469944277167322,-46.84806741022414,Sudeste
6544,SP,-23.463703230285844,-46.852472902817475,Sudeste
6550,SP,-23.40304773243381,-46.99511625156264,Sudeste
6600,SP,-23.532353831613683,-46.901352289780974,Sudeste
6602,SP,-23.534257476963596,-46.8974844154749,Sudeste
6604,SP,-23.53927949896976,-46.90402084746641,Sudeste
6606,SP,-23.532949395822673,-46.90733115132106,Sudeste
6608,SP,-23.53380680293542,-46.914899580239876,Sudeste
6609,SP,-23.535135890250324,-46.910810750214864,Sudeste
6610,SP,-23.52418606779907,-46.920881031055224,Sudeste
6612,SP,-23.520978191570187,-46.919062803541436,Sudeste
6616,SP,-23.524664138567804,-46.91119597322499,Sudeste
6618,SP,-23.524965801139235,-46.89873197884796,Sudeste
6620,SP,-23.547298476645995,-46.89250491478329,Sudeste
6622,SP,-23.546703359402944,-46.89983624019374,Sudeste
6624,SP,-23.548180432170703,-46.910360029905355,Sudeste
6626,SP,-23.541592093482492,-46.911604421411475,Sudeste
6630,SP,-23.55530038145584,-46.89034680305359,Sudeste
6631,SP,-23.544998282452386,-46.90430341342511,Sudeste
6633,SP,-23.530553236083108,-46.8862397904778,Sudeste
6634,SP,-23.559336510890166,-46.90465369122537,Sudeste
6636,SP,-23.556619943165177,-46.899040591930984,Sudeste
6642,SP,-23.557449469058106,-46.8772897478819,Sudeste
6648,SP,-23.54852188083721,-46.867086541860346,Sudeste
6650,SP,-23.54458899714706,-46.93515870222017,Sudeste
6652,SP,-23.54960369649121,-46.92632691643689,Sudeste
6653,SP,-23.547053538149346,-46.92972088164854,Sudeste
6654,SP,-23.53890580587631,-46.924101281093485,Sudeste
6655,SP,-23.564964275872747,-46.975513090087,Sudeste
6656,SP,-23.554625139986463,-46.92343724780601,Sudeste
6657,SP,-23.557297755021388,-46.929128159718154,Sudeste
6660,SP,-23.548544564336584,-46.955788566344665,Sudeste
6663,SP,-23.557647455396495,-46.93978258666857,Sudeste
6665,SP,-23.564170514267364,-46.97305614273437,Sudeste
6670,SP,-23.5861129154455,-46.96536705348695,Sudeste
6673,SP,-23.554944,-46.911946500000006,Sudeste
6675,SP,-23.547427379696707,-46.97129276518185,Sudeste
6680,SP,-23.535186760790076,-46.97660825650473,Sudeste
6683,SP,-23.53957523907245,-46.968903711367346,Sudeste
6684,SP,-23.538936648700837,-46.942246782823496,Sudeste
6685,SP,-23.54137250704063,-47.00000390765248,Sudeste
6690,SP,-23.528252737110467,-46.948196761488155,Sudeste
6693,SP,-23.538140480305035,-46.94609335645447,Sudeste
6694,SP,-23.54279078074331,-46.93866244269709,Sudeste
6695,SP,-23.53749520048087,-46.95449251445778,Sudeste
6696,SP,-23.523945995127164,-46.941467620479735,Sudeste
6700,SP,-23.609499932228204,-46.93280761412864,Sudeste
6701,SP,-23.608465021722637,-46.97167053500442,Sudeste
6702,SP,-23.581605441552547,-46.92940423734069,Sudeste
6703,SP,-23.59673234360231,-46.91199369968682,Sudeste
6704,SP,-23.57776646677478,-46.917026343916376,Sudeste
6705,SP,-23.58948082290284,-46.89609707079859,Sudeste
6706,SP,-23.57853163976979,-46.874262990330685,Sudeste
6707,SP,-23.590011892641837,-46.87036516149257,Sudeste
6708,SP,-23.592544968052128,-46.84708371808512,Sudeste
6709,SP,-23.594335929948898,-46.83425698535417,Sudeste
6710,SP,-23.59848072217744,-46.832241948299156,Sudeste
6711,SP,-23.606018265096562,-46.8391940932633,Sudeste
6712,SP,-23.610531150486434,-46.847494208231964,Sudeste
6713,SP,-23.62842740833009,-46.87058604050329,Sudeste
6714,SP,-23.599474877554503,-46.872588006130975,Sudeste
6715,SP,-23.610141267374456,-46.8766338169434,Sudeste
6716,SP,-23.60771818906941,-46.899975069743455,Sudeste
6717,SP,-23.60945189477959,-46.91753331085016,Sudeste
6719,SP,-23.623451442288548,-46.93703824992479,Sudeste
6720,SP,-23.622203763319064,-46.96478454375491,Sudeste
6721,SP,-23.642530618219965,-46.9768143225017,Sudeste
6722,SP,-23.637971923510126,-46.951189599283836,Sudeste
6723,SP,-23.663327044622132,-46.98072228199521,Sudeste
6724,SP,-23.68548577420773,-46.909829581878235,Sudeste
6725,SP,-23.686289892645352,-47.02922051385511,Sudeste
6726,SP,-23.65899128544237,-47.05328447469846,Sudeste
6727,SP,-23.673541060239575,-47.02341828095835,Sudeste
6728,SP,-23.67239952554784,-46.988723007736766,Sudeste
6729,SP,-23.72122990442298,-47.02534688953768,Sudeste
6730,SP,-23.622578843657756,-47.01272716168212,Sudeste
6738,SP,-23.64615211486552,-47.00279569847461,Sudeste
6753,SP,-23.60230420415543,-46.75599818781657,Sudeste
6754,SP,-23.60613471240311,-46.75748570496374,Sudeste
6755,SP,-23.60094979218265,-46.76559072289254,Sudeste
6756,SP,-23.60635627911704,-46.77360013135429,Sudeste
6757,SP,-23.60837706120375,-46.77891068485803,Sudeste
6760,SP,-23.61347448210385,-46.773140950018394,Sudeste
6763,SP,-23.611337140429235,-46.760748712481636,Sudeste
6764,SP,-23.615830177735223,-46.76853282528394,Sudeste
6765,SP,-23.61922208810035,-46.77404660201641,Sudeste
6766,SP,-23.627685594073668,-46.77825033395157,Sudeste
6767,SP,-23.621544136190163,-46.78504018896171,Sudeste
6768,SP,-23.607689842105263,-46.75281481578943,Sudeste
6770,SP,-23.636893791463738,-46.78500504503474,Sudeste
6773,SP,-23.64222988760007,-46.79178002502203,Sudeste
6774,SP,-23.642179455075663,-46.80030934774663,Sudeste
6775,SP,-23.636703761017003,-46.79412240682531,Sudeste
6780,SP,-23.623192318731412,-46.791486998615,Sudeste
6783,SP,-23.63068641299851,-46.789223672880226,Sudeste
6784,SP,-23.632040669944693,-46.79080579119408,Sudeste
6785,SP,-23.636465664408497,-46.80609915012176,Sudeste
6786,SP,-23.625556172438372,-46.80788173453037,Sudeste
6787,SP,-23.62370013493997,-46.80039548773421,Sudeste
6790,SP,-23.611175665770713,-46.78672761113588,Sudeste
6793,SP,-23.610687930483415,-46.767033457093746,Sudeste
6794,SP,-23.6163073840967,-46.80721858538791,Sudeste
6795,SP,-23.613029598605625,-46.79742955757189,Sudeste
6803,SP,-23.64878072764483,-46.84902416891698,Sudeste
6804,SP,-23.64426303515332,-46.850802603574124,Sudeste
6805,SP,-23.634188859515312,-46.8505342003466,Sudeste
6806,SP,-23.6358166762839,-46.83864679559011,Sudeste
6807,SP,-23.627004949037183,-46.823184504089355,Sudeste
6810,SP,-23.64710686000423,-46.80126865321299,Sudeste
6813,SP,-23.65134552203218,-46.80516612586432,Sudeste
6814,SP,-23.660089100315815,-46.814481308800794,Sudeste
6815,SP,-23.652800394936932,-46.815101031569185,Sudeste
6816,SP,-23.64474974868134,-46.82023828063341,Sudeste
6817,SP,-23.63424338043131,-46.82040507622805,Sudeste
6818,SP,-23.642048023368268,-46.83752624335116,Sudeste
6820,SP,-23.659419268656873,-46.796669297291345,Sudeste
6823,SP,-23.66987348499739,-46.802043206285404,Sudeste
6824,SP,-23.67636022273741,-46.80488804615912,Sudeste
6825,SP,-23.667298942647303,-46.8114562435308,Sudeste
6826,SP,-23.65863339030433,-46.80115069214492,Sudeste
6830,SP,-23.647008823432646,-46.84243363081632,Sudeste
6833,SP,-23.656832867428637,-46.844838769572156,Sudeste
6835,SP,-23.67670362483807,-46.85115220639559,Sudeste
6840,SP,-23.649570539888437,-46.86039683154858,Sudeste
6843,SP,-23.666998855796393,-46.86232584354076,Sudeste
6844,SP,-23.661827454946188,-46.88083876143693,Sudeste
6845,SP,-23.641832772599535,-46.894307250089874,Sudeste
6846,SP,-23.635540497543357,-46.87252389181255,Sudeste
6850,SP,-23.709826012178606,-46.851478971527115,Sudeste
6851,SP,-23.71800911506431,-46.85918098913876,Sudeste
6852,SP,-23.706489225118336,-46.858941696526415,Sudeste
6853,SP,-23.690827005152517,-46.85549014198164,Sudeste
6854,SP,-23.699720407468245,-46.84820757122828,Sudeste
6855,SP,-23.69512292627784,-46.8282699522625,Sudeste
6856,SP,-23.693112690796838,-46.806040956993094,Sudeste
6857,SP,-23.704727203219843,-46.79912967056022,Sudeste
6858,SP,-23.707269671690494,-46.82548459506369,Sudeste
6859,SP,-23.709719233893054,-46.83396856758619,Sudeste
6860,SP,-23.72345867263663,-46.84055007560048,Sudeste
6861,SP,-23.730778247949566,-46.81190228899253,Sudeste
6863,SP,-23.72575506796725,-46.817786812734,Sudeste
6864,SP,-23.744201472044484,-46.80100029817255,Sudeste
6865,SP,-23.746673636328303,-46.79414913102024,Sudeste
6866,SP,-23.75506760936833,-46.800883268113544,Sudeste
6867,SP,-23.756406552732624,-46.80987219291011,Sudeste
6868,SP,-23.759727865239054,-46.825182782108925,Sudeste
6869,SP,-23.744507466532315,-46.84674239461971,Sudeste
6870,SP,-23.73077219306886,-46.877757024463904,Sudeste
6871,SP,-23.724055488204502,-46.85665731168744,Sudeste
6872,SP,-23.733398345385865,-46.85116848578174,Sudeste
6873,SP,-23.754661192174545,-46.85680992113433,Sudeste
6874,SP,-23.762546190999625,-46.844181793377544,Sudeste
6876,SP,-23.75945584211542,-46.87909353041607,Sudeste
6877,SP,-23.776456374263063,-46.916247498180475,Sudeste
6880,SP,-23.77816613702251,-46.91872872241261,Sudeste
6881,SP,-23.74431149999998,-46.91809948699995,Sudeste
6882,SP,-23.740323844601747,-46.89787469482508,Sudeste
6885,SP,-23.708343318648165,-46.87719979382159,Sudeste
6886,SP,-23.715528426395963,-46.88848415276893,Sudeste
6887,SP,-23.69184162593651,-46.885929579598695,Sudeste
6888,SP,-23.687012222701103,-46.86351883862124,Sudeste
6890,SP,-23.855721632747272,-46.94889710902556,Sudeste
6900,SP,-23.835126827049766,-46.814086285028324,Sudeste
6950,SP,-23.941873053352303,-47.07320010425571,Sudeste
7010,SP,-23.46766798656223,-46.52952854442158,Sudeste
7011,SP,-23.468454700874055,-46.530869346909185,Sudeste
7012,SP,-23.47183449911025,-46.530259439758886,Sudeste
7013,SP,-23.471988393375852,-46.52530159347153,Sudeste
7020,SP,-23.469612876492178,-46.53738261121392,Sudeste
7021,SP,-23.473003096218136,-46.539731902595705,Sudeste
7022,SP,-23.474556954684505,-46.53762331956306,Sudeste
7023,SP,-23.477578195722153,-46.54104308769279,Sudeste
7024,SP,-23.478910049737898,-46.538241484997265,Sudeste
7025,SP,-23.48284143507815,-46.543453718193234,Sudeste
7030,SP,-23.495701380882316,-46.549602665929605,Sudeste
7031,SP,-23.493718851420663,-46.54618856351207,Sudeste
7032,SP,-23.503896658683406,-46.554524150411915,Sudeste
7033,SP,-23.499225247340785,-46.55493137161086,Sudeste
7034,SP,-23.477144028535875,-46.52291380507343,Sudeste
7040,SP,-23.475389386519822,-46.5442506615344,Sudeste
7041,SP,-23.483299504583464,-46.55004826610957,Sudeste
7042,SP,-23.482750350701377,-46.550380147309866,Sudeste
7043,SP,-23.484976507403093,-46.551735018160805,Sudeste
7044,SP,-23.48160906817955,-46.553282496727476,Sudeste
7050,SP,-23.462724463674125,-46.55217909250661,Sudeste
7051,SP,-23.467922900231414,-46.550763123809666,Sudeste
7052,SP,-23.47264130837402,-46.55405162314024,Sudeste
7053,SP,-23.47604955504839,-46.55596000741832,Sudeste
7054,SP,-23.466105299674652,-46.55783693557416,Sudeste
7055,SP,-23.467437119689208,-46.56112639367484,Sudeste
7056,SP,-23.46029737967392,-46.56582663696091,Sudeste
7060,SP,-23.45531579783489,-46.54683774360229,Sudeste
7061,SP,-23.45463848837875,-46.55319902253427,Sudeste
7062,SP,-23.459959958003186,-46.55243585387708,Sudeste
7063,SP,-23.457163539280273,-46.557135364290914,Sudeste
7064,SP,-23.45131923094327,-46.555198102155735,Sudeste
7070,SP,-23.451973236755524,-46.55717167587118,Sudeste
7071,SP,-23.453505331514485,-46.562430775892885,Sudeste
7072,SP,-23.446778360939213,-46.555430522760574,Sudeste
7073,SP,-23.447171757975294,-46.56315687268907,Sudeste
7074,SP,-23.449907338966884,-46.562949176503814,Sudeste
7075,SP,-23.425477077165883,-46.5506359001164,Sudeste
7076,SP,-23.431870441370233,-46.563143255154834,Sudeste
7077,SP,-23.436153784043974,-46.55233201188834,Sudeste
7080,SP,-23.4449398204427,-46.54658120101283,Sudeste
7081,SP,-23.443466857712394,-46.55322071143852,Sudeste
7082,SP,-23.436537107307473,-46.54418094544431,Sudeste
7083,SP,-23.4376145322172,-46.550223846302245,Sudeste
7084,SP,-23.42946359631355,-46.54959010802118,Sudeste
7085,SP,-23.427721174369363,-46.54809395175099,Sudeste
7087,SP,-23.41893286236631,-46.52338757756916,Sudeste
7090,SP,-23.46806529097348,-46.53491516762795,Sudeste
7091,SP,-23.464178363367655,-46.5393353334921,Sudeste
7092,SP,-23.463482866237047,-46.545349680762605,Sudeste
7093,SP,-23.457896264617634,-46.54066338996751,Sudeste
7094,SP,-23.453323968574633,-46.53993397498516,Sudeste
7095,SP,-23.461065861049427,-46.534826052091795,Sudeste
7096,SP,-23.45129248165736,-46.538710460369465,Sudeste
7097,SP,-23.44565538225257,-46.54152485277404,Sudeste
7110,SP,-23.467220042735363,-46.52639447307487,Sudeste
7111,SP,-23.464889586369058,-46.52233784386377,Sudeste
7112,SP,-23.46870426001278,-46.51614189492681,Sudeste
7113,SP,-23.46361133214068,-46.517676582553136,Sudeste
7114,SP,-23.45443381403721,-46.528725036633716,Sudeste
7115,SP,-23.450764046501334,-46.53290452733469,Sudeste
7120,SP,-23.454908399942045,-46.52577153625234,Sudeste
7121,SP,-23.45111206318408,-46.52294113695326,Sudeste
7122,SP,-23.44874587507586,-46.517988442722405,Sudeste
7123,SP,-23.444882020817733,-46.52560802308751,Sudeste
7124,SP,-23.433637357810895,-46.53377282479951,Sudeste
7130,SP,-23.442492952750715,-46.52064044471614,Sudeste
7131,SP,-23.43361882390171,-46.525250314836526,Sudeste
7132,SP,-23.434801385844285,-46.51702543654886,Sudeste
7133,SP,-23.436711113694077,-46.511340324744644,Sudeste
7134,SP,-23.42829148947654,-46.51318935670918,Sudeste
7135,SP,-23.425555705618997,-46.52529155803016,Sudeste
7140,SP,-23.42996353626273,-46.497969729167934,Sudeste
